node_A,node_B,time_days,city_sex_worker,score,sex_type_A,sex_type_B,sex_type_C
100391,49660,733942,2,1,1,1,1
84943,152790,733942,259,1,1,1,1
84943,159244,733942,259,1,1,1,0
99688,57160,733942,2,1,1,0,1
100298,177068,733942,2,0,1,0,1
100572,183703,733942,68,1,1,0,-1
99415,183283,733942,2,1,1,1,1
100459,183283,733942,2,1,0,-1,1
98747,63230,733942,2,1,0,0,1
99636,47267,733942,68,1,1,1,1
96569,120775,733942,94,1,1,1,1
77248,80635,733942,88,1,1,1,1
100576,58058,733942,2,0,-1,-1,1
97650,99767,733942,2,1,1,1,1
99893,187198,733942,271,1,0,-1,1
97321,159892,733942,134,1,1,0,1
92666,183283,733942,2,-1,-1,-1,-1
98802,140201,733942,94,1,1,-1,0
100590,7340,733942,2,1,1,-1,1
99768,169987,733942,2,-1,1,0,1
65138,183283,733942,2,-1,-1,-1,-1
99929,5985,733942,2,1,1,1,1
79806,158831,733942,68,-1,1,0,0
99020,98050,733942,2,-1,1,-1,1
100304,129505,733942,107,1,1,-1,1
99709,159886,733942,2,1,0,1,1
99802,125274,733942,107,1,0,1,1
99768,177068,733942,2,-1,-1,0,0
63459,123200,733943,2,-1,0,0,0
99220,186577,733943,134,-1,1,-1,-1
90954,135848,733943,2,1,1,1,1
96939,186232,733943,143,-1,1,1,1
80293,187277,733943,88,1,1,1,1
100425,186730,733943,56,1,1,-1,-1
57104,61458,733943,2,1,0,1,1
100604,54912,733943,259,1,1,1,0
99709,154182,733943,2,1,0,1,1
96145,166384,733943,88,0,1,1,0
95895,186675,733943,56,1,1,0,1
99773,79259,733943,81,1,1,1,1
100604,32990,733943,259,-1,1,1,-1
100608,187292,733943,56,-1,1,-1,1
100572,158831,733943,68,1,1,0,1
100600,183703,733943,68,1,1,0,-1
92714,166384,733943,88,0,1,-1,1
84772,186977,733943,2,1,1,-1,-1
100613,10443,733943,2,1,1,0,1
100515,125249,733944,2,1,1,0,1
100039,187407,733944,2,1,0,0,1
97383,30486,733944,180,1,1,-1,1
87504,65706,733944,68,1,1,0,1
100641,62651,733944,2,1,1,1,1
100647,157102,733944,2,1,1,-1,1
99768,156127,733944,2,-1,-1,-1,1
100303,187376,733944,2,1,0,1,1
47880,93394,733944,68,-1,-1,-1,1
99773,41118,733944,81,1,1,1,1
64177,187393,733944,56,1,1,1,1
100629,43056,733944,107,1,0,-1,1
100626,106984,733944,259,1,1,1,1
100407,40339,733944,81,1,0,1,0
82397,187355,733944,228,1,1,-1,1
100635,190,733944,2,1,1,-1,1
96569,183913,733944,94,-1,0,1,-1
100639,186913,733944,173,1,0,0,-1
95003,5321,733944,2,1,1,0,1
100338,27729,733944,143,1,1,1,1
95829,26978,733944,2,1,0,0,0
100629,42594,733944,107,-1,0,-1,-1
100431,187360,733944,2,1,1,1,1
46351,106984,733944,259,1,1,1,1
100642,127180,733944,134,1,1,-1,1
84943,113379,733944,259,1,1,1,1
100515,3120,733944,2,1,1,1,1
78692,177108,733944,2,-1,0,1,1
100638,56351,733944,2,1,1,1,0
100666,144698,733945,259,1,1,1,1
100684,108695,733945,94,1,0,-1,1
98521,127228,733945,56,1,1,0,1
73140,158930,733945,171,1,0,-1,1
100140,67384,733945,268,1,1,1,0
94278,187403,733945,173,1,0,0,0
42946,112849,733945,94,-1,-1,1,0
98662,38222,733945,68,-1,-1,0,1
98670,7779,733945,2,1,1,0,1
99385,169987,733945,2,1,1,-1,1
100446,115547,733945,259,1,1,0,1
100446,151409,733945,259,1,0,0,1
97195,144265,733945,180,1,1,1,1
98521,185137,733945,56,1,0,0,0
100446,92094,733945,259,1,1,0,1
100477,187500,733945,88,1,1,0,1
98521,74950,733945,56,1,0,1,1
98670,139564,733945,2,1,1,1,1
94278,186913,733945,173,0,0,-1,0
98485,42594,733945,107,-1,1,0,1
100675,160246,733945,2,1,1,1,1
121892,29549,733945,81,1,0,0,1
100530,187371,733945,2,1,0,-1,1
100180,187431,733945,2,1,-1,1,1
87504,54621,733945,68,0,1,0,1
98686,179554,733945,2,1,1,0,1
100242,54157,733945,2,1,1,1,1
100180,187431,733945,2,1,-1,1,-1
100677,44287,733945,2,1,1,1,1
87233,110181,733945,68,1,1,0,1
100658,147156,733945,81,1,-1,1,0
100204,131338,733945,143,1,1,-1,1
64239,148414,733945,143,-1,0,0,0
100407,136771,733945,81,1,1,1,1
100653,148414,733945,143,1,0,1,1
100338,131338,733945,143,1,1,-1,1
90201,154397,733945,271,1,1,0,1
66796,71734,733945,171,1,0,0,0
100287,47267,733945,68,1,1,-1,1
98479,153694,733945,143,1,1,1,1
100657,67502,733945,56,1,0,-1,1
90530,133107,733945,268,1,1,1,-1
72911,20811,733945,259,0,-1,0,-1
100014,6863,733945,2,1,1,-1,1
100459,12044,733946,2,1,1,1,1
72756,187124,733946,68,-1,-1,0,-1
100694,82541,733946,2,1,1,0,1
121892,87593,733946,81,1,1,1,1
121892,106558,733946,81,1,1,1,1
93624,2182,733946,134,1,1,0,0
95895,127228,733946,56,1,1,0,1
100694,162157,733946,2,1,1,1,1
58386,37906,733946,56,1,1,1,1
100704,37906,733946,56,1,0,1,0
75130,158831,733946,68,-1,0,1,-1
86821,185431,733946,81,-1,-1,1,1
83280,37046,733946,2,1,1,1,1
99263,179475,733946,68,1,0,1,1
100047,105451,733946,2,1,-1,-1,1
99263,158831,733946,68,1,1,1,1
100471,2762,733946,2,1,1,0,0
46800,33762,733946,180,0,1,-1,1
100710,183940,733946,2,1,0,0,1
92308,68109,733946,2,1,1,1,1
62957,187394,733946,68,1,1,1,1
95962,165173,733946,253,1,1,0,1
100711,37637,733946,2,1,0,1,1
97701,5114,733946,2,1,-1,1,-1
95829,105451,733946,2,1,1,-1,1
89984,49785,733946,68,0,1,-1,1
97506,131282,733946,2,-1,1,0,1
100701,37906,733946,56,1,0,1,1
73504,9725,733946,88,0,0,-1,-1
100242,114132,733946,2,1,1,1,1
100715,105138,733946,2,1,0,0,1
100355,151426,733947,2,1,1,-1,1
100242,109605,733947,2,1,1,1,1
20841,186977,733947,2,1,1,0,1
94798,140201,733947,94,1,1,1,1
99020,183568,733947,2,-1,0,0,0
100730,136493,733947,2,1,1,1,1
98156,6863,733947,2,1,1,-1,1
97850,131255,733947,2,0,1,-1,-1
90455,153942,733947,88,1,1,-1,1
100731,177469,733947,2,1,1,0,1
100542,23896,733947,134,0,-1,-1,-1
99688,184462,733947,2,1,0,0,1
100738,41530,733947,270,1,-1,-1,-1
99481,42543,733947,2,-1,-1,-1,-1
99496,185949,733947,56,-1,1,0,-1
100232,177878,733947,2,-1,0,0,0
100756,164504,733947,2,1,1,1,1
100180,187548,733947,2,1,-1,1,1
100643,109605,733947,2,1,1,1,1
86509,83707,733947,68,1,0,1,1
81418,187688,733947,88,1,0,1,1
94272,187539,733947,180,1,1,1,1
100477,187688,733947,88,1,0,1,1
100431,143884,733947,2,1,1,1,1
90290,102290,733947,2,1,1,0,1
100752,126095,733947,2,1,1,-1,1
99709,141067,733947,2,1,0,1,1
100694,138694,733947,2,1,1,1,1
100643,172890,733947,2,1,1,1,1
100287,151521,733947,68,1,0,-1,1
90848,145008,733947,68,1,1,1,1
9572,457,733947,2,1,1,0,1
100715,157102,733947,2,1,1,-1,1
90887,187736,733948,94,1,1,1,1
98217,174309,733948,94,1,1,1,1
99615,5567,733948,88,1,0,1,1
84772,117894,733948,2,1,1,1,-1
23678,117894,733948,2,0,1,1,-1
92007,67384,733948,268,-1,-1,-1,-1
9225,104125,733948,2,1,1,1,0
100411,158131,733948,2,1,1,-1,1
100477,59708,733948,88,1,1,1,1
93683,136783,733948,2,1,1,1,1
100758,155448,733948,268,-1,-1,-1,-1
99615,5567,733948,88,1,1,1,1
81722,43400,733948,56,1,0,0,1
100643,137967,733948,2,1,0,1,1
100760,96308,733948,138,0,-1,0,1
96096,105378,733948,134,1,-1,0,-1
100411,177878,733948,2,1,0,-1,1
100764,171189,733948,56,1,0,0,1
100752,168551,733948,2,1,1,1,1
100731,69558,733948,2,1,1,1,1
96721,4729,733948,68,0,0,-1,1
97689,187740,733948,81,1,1,1,1
99194,8017,733948,2,1,1,-1,1
76104,59656,733948,138,1,1,-1,1
99590,159643,733949,88,1,1,1,1
100789,187790,733949,2,1,1,-1,1
63993,187809,733949,68,1,-1,1,-1
82784,158382,733949,2,-1,1,-1,-1
95185,166115,733949,143,1,1,1,1
100407,185534,733949,81,1,1,1,1
82784,148258,733949,2,-1,0,1,1
100786,158831,733949,68,1,0,1,1
99194,57895,733950,2,1,1,0,1
100694,137232,733950,2,1,1,1,1
100789,88977,733950,2,1,0,-1,1
100684,118110,733950,94,1,1,0,0
100789,167372,733950,2,1,0,-1,1
51666,153950,733950,253,1,1,0,1
98911,166384,733950,88,1,1,1,1
97842,113105,733950,143,0,0,0,0
99760,3480,733950,143,1,0,0,0
98521,22694,733950,56,1,1,1,1
100789,177878,733950,2,1,1,-1,1
118204,152666,733950,81,1,1,-1,1
77130,117649,733950,2,1,1,0,1
98761,92234,733950,143,1,1,0,1
100793,133255,733950,88,-1,0,1,1
96498,119785,733950,2,1,1,-1,1
100798,118345,733950,2,-1,0,0,0
100799,44,733950,138,1,1,1,1
100641,17171,733950,2,1,1,1,1
100789,177068,733950,2,1,1,0,1
99020,8978,733951,2,-1,0,0,0
97878,25975,733951,94,1,1,1,1
100287,43196,733951,68,1,1,-1,1
98747,67433,733951,2,1,1,1,1
93694,156288,733951,81,1,1,1,1
100812,6032,733951,253,-1,0,-1,1
100635,172228,733951,2,1,1,0,1
100613,159192,733951,2,1,1,0,1
46351,144962,733951,259,1,1,1,1
99079,179607,733951,68,0,1,1,0
100554,8384,733951,2,1,1,1,1
100789,114132,733951,2,1,0,-1,1
100473,182974,733951,2,1,1,0,1
98299,181730,733951,2,1,1,-1,1
81722,147470,733951,56,-1,1,1,1
100831,172710,733951,94,1,0,0,1
95153,181249,733951,259,-1,1,-1,-1
7921,166115,733951,143,-1,0,0,0
99221,84545,733951,94,1,1,1,1
100838,85784,733951,259,1,0,0,1
98800,183119,733951,180,1,1,1,1
57888,152957,733951,94,0,1,0,-1
78504,49929,733951,253,1,1,0,1
94446,187707,733951,259,-1,0,1,-1
100828,186874,733951,2,1,1,1,1
100635,151239,733951,2,1,1,0,1
46339,187707,733951,259,1,1,-1,1
100287,137129,733951,68,1,0,-1,1
96939,112164,733951,143,-1,0,1,1
95322,166590,733951,259,1,0,-1,1
94272,90286,733951,180,0,1,-1,1
100287,9882,733951,68,1,1,0,1
100832,165695,733951,2,1,0,1,1
73407,91641,733951,134,-1,0,-1,-1
100730,1681,733951,2,1,1,1,1
93313,186977,733951,2,1,1,0,1
97049,33762,733951,180,1,0,-1,1
100816,186904,733951,68,1,1,1,-1
100477,187987,733951,88,1,1,1,1
76575,172347,733951,68,1,1,-1,1
100642,155618,733951,134,1,-1,1,1
100853,90493,733952,2,1,1,-1,1
81722,187106,733952,56,1,0,0,1
99283,138992,733952,2,1,1,-1,1
92308,154706,733952,2,1,1,1,1
95671,159018,733952,2,1,1,0,1
100874,134821,733952,88,-1,1,1,-1
99453,79091,733952,88,1,0,-1,1
90010,134297,733952,269,0,1,0,-1
81722,187106,733952,56,1,0,-1,1
98761,67622,733952,143,1,1,1,1
95052,6917,733952,68,1,1,0,1
100856,23896,733952,134,0,1,1,-1
100407,187982,733952,81,1,1,1,1
99317,167030,733952,173,1,-1,0,1
100242,106250,733952,2,1,1,1,1
94348,156773,733952,107,1,1,-1,1
90290,188098,733952,2,1,1,-1,1
99722,99145,733952,253,1,1,-1,1
96885,112164,733952,143,1,0,1,1
79207,96638,733952,88,1,1,1,1
88067,186194,733952,259,1,0,1,1
99525,172341,733952,259,1,1,0,1
99317,25734,733952,173,1,1,-1,1
100864,101362,733952,2,1,1,1,1
100180,47977,733952,2,1,0,1,1
99605,34253,733952,81,1,0,1,1
90005,106984,733952,259,1,1,1,1
100643,145413,733952,2,1,1,1,1
100530,187371,733952,2,1,1,-1,1
9572,63691,733952,2,1,1,0,1
100877,188120,733952,2,-1,0,-1,-1
98848,185305,733952,81,-1,1,1,0
100865,5747,733952,2,1,1,-1,1
100859,88382,733952,94,1,1,1,1
100789,53687,733952,2,1,1,-1,1
99455,183674,733952,88,1,1,1,1
100859,159361,733952,94,1,1,1,1
127211,101362,733952,2,1,1,-1,1
100871,183913,733952,94,-1,0,0,0
99800,9083,733952,2,1,1,1,1
100839,85784,733952,143,1,0,1,1
91835,182759,733953,270,1,-1,1,1
100642,188205,733953,134,1,-1,1,1
100641,62651,733953,2,1,1,1,1
94055,188168,733953,68,1,1,0,-1
57040,186977,733953,2,1,1,0,1
100180,187431,733953,2,-1,1,1,1
100180,187548,733953,2,1,1,1,1
64510,40204,733953,68,1,0,0,0
100894,162543,733953,259,1,0,1,1
81722,186783,733953,56,1,1,1,-1
100899,153810,733953,88,1,0,0,1
95208,114926,733953,2,1,0,-1,1
100888,77606,733953,56,1,0,0,1
98844,53104,733953,173,1,1,1,1
100760,188226,733953,138,1,1,0,1
100635,1548,733953,2,0,1,0,1
92567,188168,733953,68,0,-1,0,-1
84483,188152,733953,88,1,1,1,1
100276,180530,733953,143,1,1,-1,1
93619,167713,733953,2,1,1,1,1
100515,185984,733953,2,1,1,-1,1
100515,75111,733953,2,1,1,0,0
90489,114266,733953,268,1,1,-1,0
96517,112043,733953,107,1,1,0,1
64961,147895,733953,228,1,1,0,1
77130,56997,733953,2,1,1,-1,1
100110,40398,733953,68,-1,-1,-1,-1
97105,9332,733953,94,1,1,1,1
100878,150493,733953,94,-1,-1,0,1
100252,183248,733953,134,1,0,-1,1
100789,162521,733954,2,1,1,-1,1
100935,180855,733954,68,1,1,-1,1
109465,6272,733954,68,-1,0,1,0
100888,126463,733954,56,1,1,1,1
100219,172163,733954,81,-1,1,0,-1
28130,188168,733954,68,0,1,0,1
86463,187217,733954,88,1,1,1,1
85204,139153,733954,56,1,1,-1,1
95096,170841,733954,94,-1,0,1,0
94798,179655,733954,94,1,1,0,1
94245,161332,733954,94,1,0,-1,1
99692,156744,733954,56,1,1,-1,1
84943,110791,733954,259,1,0,1,1
97215,6863,733954,2,1,1,-1,1
91059,179649,733954,269,-1,1,-1,-1
99602,161332,733954,94,1,1,-1,1
100641,174076,733954,2,1,1,0,1
100789,161899,733954,2,1,1,0,1
100243,79196,733954,81,0,1,-1,1
97665,156880,733954,88,1,0,0,0
100926,156546,733954,2,0,1,1,-1
97787,91641,733954,2,1,1,1,1
99688,57160,733954,2,1,1,0,1
100942,130518,733954,271,-1,0,1,1
100923,35627,733954,143,1,0,1,1
97103,162622,733954,253,-1,0,0,0
96482,54389,733954,68,1,-1,-1,-1
99709,99767,733954,2,1,1,1,1
99709,167,733954,2,1,1,1,1
87398,180855,733954,68,1,1,0,-1
99709,11956,733954,2,1,0,1,1
100927,12434,733954,2,1,0,0,1
100934,186675,733954,56,1,1,0,1
97650,18443,733954,2,0,1,0,1
97787,105732,733954,2,1,1,1,1
100962,93233,733955,81,1,-1,-1,1
77130,186775,733955,2,1,0,1,1
100962,29549,733955,81,1,1,0,1
93552,187946,733955,88,0,0,1,-1
99194,107403,733955,2,1,1,-1,1
100047,122758,733955,2,0,-1,0,1
60066,187739,733955,2,-1,0,0,0
100968,150106,733955,56,1,0,-1,-1
99688,186900,733955,2,1,1,0,1
98686,106583,733955,2,1,1,1,1
86509,154039,733955,68,1,0,0,0
100965,61895,733955,88,1,0,0,1
100926,187739,733955,2,-1,0,0,0
98921,45377,733955,2,1,1,1,1
106150,176581,733955,2,1,1,-1,1
96146,160379,733955,94,1,1,-1,1
97787,54157,733955,2,1,1,1,1
100976,148414,733955,143,1,0,-1,1
89369,104132,733955,88,1,1,1,0
76811,72572,733955,2,1,0,-1,-1
100953,170841,733955,94,-1,1,0,1
100970,188439,733955,94,-1,1,0,1
100961,167622,733955,88,-1,0,0,0
100927,143266,733955,2,0,0,0,1
76430,123039,733955,259,1,1,-1,1
100971,188441,733955,68,-1,1,-1,-1
98795,29549,733956,81,1,1,1,1
100985,175119,733956,88,1,0,0,1
100977,160187,733956,134,-1,0,0,0
109959,180349,733956,81,0,1,-1,1
100989,181085,733956,134,-1,0,-1,-1
121892,185305,733956,81,1,1,-1,1
100990,127405,733956,88,1,1,1,1
97953,29549,733956,81,1,1,1,1
100730,70400,733956,2,1,1,1,1
100984,182774,733956,143,1,0,-1,1
100982,109799,733956,173,0,-1,-1,1
90638,175119,733956,88,1,1,-1,1
99165,107210,733956,2,0,-1,-1,-1
96482,94503,733956,68,1,0,0,1
94957,46965,733956,2,1,1,-1,1
97640,131366,733956,2,0,1,-1,1
98921,10443,733956,2,1,1,1,1
100123,11633,733956,2,-1,-1,0,0
100097,147317,733956,2,1,1,-1,1
87370,29549,733956,81,1,1,-1,1
67945,112720,733956,259,1,1,1,-1
95918,48002,733957,143,0,1,0,0
95052,179178,733957,68,0,1,1,1
98795,93233,733957,81,1,1,1,1
94446,149033,733957,259,-1,1,1,-1
91882,158002,733957,94,1,1,1,1
99773,118679,733957,81,1,1,1,1
90455,166384,733957,88,1,0,-1,1
91882,165157,733957,94,1,1,1,1
91960,93233,733957,81,1,1,0,1
97953,93233,733957,81,1,1,0,1
97701,58477,733957,2,0,-1,-1,-1
98800,30486,733957,180,1,0,1,1
87370,93233,733957,81,1,1,0,1
38110,166384,733957,88,-1,1,1,0
90954,48002,733957,2,1,1,1,1
101003,185735,733957,180,1,0,1,-1
101002,9969,733957,271,1,1,1,1
100999,107153,733957,2,1,1,1,1
100990,80635,733957,88,1,1,1,1
101014,134297,733957,269,1,0,0,1
92308,68109,733958,2,1,1,1,1
90775,67742,733958,134,1,1,1,1
100425,186730,733958,56,1,1,-1,-1
100962,68902,733958,81,1,1,0,1
96517,46635,733958,107,1,1,1,1
100962,39947,733958,81,1,-1,-1,1
100613,10443,733958,2,1,1,-1,1
87370,68902,733958,81,1,1,-1,1
97953,68902,733958,81,-1,1,1,1
99692,188609,733958,56,1,1,-1,1
91960,39947,733958,81,1,1,-1,1
91774,186153,733958,143,1,0,1,0
101043,35322,733958,94,1,-1,-1,1
87370,39947,733958,81,1,1,-1,1
97534,186913,733958,173,-1,-1,-1,-1
98299,105989,733958,2,1,1,0,1
95183,112164,733958,143,1,1,1,1
100730,181730,733958,2,1,1,1,1
100255,56838,733958,2,1,1,-1,1
100590,133854,733958,2,1,1,0,1
23678,143884,733958,2,-1,1,1,0
101038,188698,733958,56,-1,1,-1,-1
94790,67015,733958,88,1,1,1,1
90775,130495,733958,134,0,1,1,0
98795,68902,733958,81,1,1,1,1
100999,97152,733958,2,1,1,1,1
100458,165157,733958,94,1,1,0,1
96689,188656,733958,107,-1,0,0,0
99709,42325,733958,2,1,1,1,1
96480,40398,733959,68,0,1,1,1
89369,108290,733959,88,0,1,1,0
88610,153517,733959,81,1,1,1,-1
100600,106183,733959,68,1,-1,-1,0
97787,123039,733959,2,1,1,1,1
97215,13090,733959,2,1,0,-1,1
101059,103453,733959,228,1,0,-1,1
99800,169987,733959,2,1,1,0,1
95861,20634,733959,259,1,-1,1,-1
101079,162983,733959,173,-1,1,1,-1
76575,120201,733959,68,1,1,1,1
100962,118679,733959,81,1,1,-1,1
99283,188563,733959,2,1,0,-1,1
91968,167572,733959,143,1,1,1,-1
101061,167572,733959,143,1,0,1,1
64107,48354,733959,2,1,1,1,1
98259,168779,733959,253,-1,0,1,1
100287,159260,733959,68,1,1,-1,1
98025,167572,733959,143,-1,1,1,0
99524,105378,733959,134,1,1,0,1
86509,187124,733959,68,1,0,0,-1
86509,148673,733959,68,1,0,1,0
100266,52107,733959,56,1,0,0,1
101071,186675,733959,56,-1,1,0,-1
101069,183334,733959,143,1,1,1,1
94768,83331,733959,173,1,1,1,1
100058,188750,733959,68,1,1,0,1
87370,118679,733959,81,1,1,-1,1
97372,121977,733959,180,1,-1,-1,1
92595,133117,733959,2,0,1,-1,1
100738,133357,733959,270,1,-1,-1,1
90954,101972,733959,2,1,1,1,1
100515,125249,733959,2,1,1,0,1
100278,122701,733959,2,1,1,-1,1
97665,153642,733959,88,1,1,1,1
73588,171207,733959,94,0,1,1,1
101054,184204,733959,88,1,0,1,1
101062,188747,733959,259,1,1,0,1
93715,188871,733960,270,1,1,-1,1
100827,58175,733960,88,1,1,1,1
100287,841,733960,68,1,0,-1,1
94534,162404,733960,143,1,1,1,0
97665,186525,733960,88,1,0,1,1
121892,85876,733960,81,-1,0,0,0
99602,100654,733960,94,1,0,0,1
97787,188563,733960,2,1,1,1,1
93480,149033,733960,259,1,1,0,0
96885,158399,733960,143,1,1,1,1
99521,185176,733960,180,1,0,0,1
100987,188509,733960,81,1,1,1,1
96482,188799,733960,68,1,-1,-1,1
127095,115982,733960,94,1,0,1,1
101093,62019,733960,88,1,1,1,1
100259,170858,733960,143,1,-1,-1,1
101083,11633,733960,2,1,1,0,1
99194,57895,733960,2,1,1,0,1
100643,106250,733960,2,1,0,1,1
94534,167572,733960,143,1,1,1,0
100242,89767,733960,2,1,1,0,1
89369,147647,733960,88,1,1,1,1
101089,167572,733960,143,1,0,1,1
95076,179886,733960,68,1,0,0,1
93609,167572,733960,143,1,0,1,1
101092,1905,733960,2,1,1,1,1
98259,186654,733960,253,1,0,0,0
77706,173260,733960,88,-1,0,0,0
96467,167572,733960,143,-1,0,-1,-1
101085,42388,733960,56,1,1,-1,1
100446,188880,733960,259,1,1,0,1
101032,6741,733960,2,1,1,0,1
101091,188840,733960,2,1,1,1,1
101118,174779,733961,253,0,1,1,1
101133,188929,733961,2,1,0,1,1
101121,6272,733961,68,-1,0,1,-1
101130,188086,733961,88,1,1,0,1
81354,54657,733961,171,1,0,0,0
101110,51067,733961,2,-1,1,-1,-1
100641,62651,733961,2,1,1,1,1
100204,146673,733961,143,1,1,0,1
101109,51201,733961,143,1,0,1,1
101115,123039,733961,2,1,0,1,1
101112,51201,733961,143,1,0,1,1
101145,184746,733961,253,1,0,0,1
101119,146673,733961,143,1,0,0,1
99865,182239,733961,180,1,-1,0,1
97787,94312,733961,2,1,1,1,1
101146,180620,733961,94,1,0,0,0
101114,54657,733961,171,1,1,0,1
95322,183511,733961,259,1,1,-1,1
90002,120231,733961,143,1,1,1,1
98199,188920,733961,2,1,0,-1,1
97787,9727,733961,2,1,1,1,1
101123,169039,733961,94,1,0,0,0
48920,104125,733961,2,1,1,0,1
100827,161703,733961,88,1,1,1,1
101126,165305,733961,2,1,1,-1,1
101128,95661,733961,2,-1,0,0,0
94591,62019,733961,88,1,1,0,1
100641,134075,733961,2,1,1,1,1
101147,165084,733961,2,1,-1,-1,1
99291,188985,733962,88,1,1,0,1
100965,166384,733962,88,1,1,1,1
100590,176692,733962,2,1,1,-1,1
101126,174025,733962,2,1,0,-1,1
101167,29617,733962,2,1,0,0,1
96182,61026,733962,134,1,1,-1,1
100446,188747,733962,259,1,1,0,1
96907,30826,733962,2,1,1,0,1
101152,188986,733962,88,1,1,1,1
92093,156143,733962,2,1,1,1,1
101177,187707,733962,259,0,1,1,1
9572,75760,733962,2,1,1,0,1
93690,30148,733962,56,1,1,-1,1
101173,62740,733962,228,1,1,-1,-1
101170,152790,733962,259,1,0,-1,1
101174,109799,733962,173,0,1,-1,1
97215,33035,733962,2,1,1,-1,1
100789,135312,733962,2,1,1,-1,1
97842,189115,733963,143,1,1,1,0
85431,183703,733963,68,-1,0,1,0
93746,188890,733963,68,-1,1,0,-1
101059,142565,733963,228,-1,0,0,0
99590,53140,733963,88,1,1,1,1
97462,189137,733963,268,1,1,-1,1
85431,187394,733963,68,1,0,-1,1
100287,26494,733963,68,-1,1,-1,1
100786,54389,733963,68,0,0,-1,0
101185,127058,733963,94,1,1,-1,1
109650,171287,733963,88,1,1,1,1
98479,88263,733963,143,1,1,1,1
100641,177967,733963,2,-1,1,1,1
101186,148414,733963,143,0,0,0,1
99283,178013,733963,2,1,1,0,1
90002,178079,733963,143,1,1,0,-1
86787,189160,733963,81,1,-1,-1,1
99317,27293,733963,173,1,-1,0,1
91968,110333,733963,143,1,0,1,-1
96066,55567,733963,88,1,1,1,1
101219,189231,733964,88,-1,0,0,0
101222,54683,733964,81,1,1,1,1
95263,2282,733964,2,1,1,1,1
94272,168711,733964,180,1,1,1,1
101214,51287,733964,68,1,1,-1,1
101216,51287,733964,68,1,0,1,1
101059,135203,733964,228,1,1,0,1
90340,7370,733964,88,1,0,1,1
94591,152178,733964,88,1,0,1,1
101265,77244,733964,2,1,1,0,1
94664,115982,733964,94,1,1,1,1
108020,22694,733964,253,1,0,1,1
100827,164442,733964,88,1,1,-1,1
100287,137129,733964,68,1,1,-1,1
96178,170143,733964,2,1,1,1,1
91185,159192,733964,2,1,1,0,1
101202,160379,733964,94,-1,1,0,-1
88210,189148,733964,173,1,0,1,1
101207,67863,733964,143,1,1,-1,1
101043,166758,733965,94,1,-1,0,1
91185,176557,733965,2,1,1,1,1
100641,189284,733965,2,1,1,0,1
64107,138845,733965,2,1,1,1,1
98795,118679,733965,81,1,1,1,1
98686,67433,733965,2,1,1,0,1
100658,44903,733965,81,0,1,1,0
93943,162404,733965,143,-1,0,1,0
90447,189270,733965,107,-1,1,-1,-1
66796,71734,733965,171,1,1,1,1
92666,189242,733965,2,-1,-1,-1,1
97787,71617,733965,2,1,1,1,1
77240,183492,733965,259,1,0,-1,1
97787,71617,733965,2,1,1,1,0
101036,189231,733965,88,1,1,1,1
101091,189284,733965,2,1,0,1,1
63459,56351,733965,2,1,1,-1,0
97884,164272,733965,143,-1,1,0,1
87227,167713,733965,2,1,1,1,1
101229,167713,733965,2,1,1,1,1
101249,8725,733965,2,1,0,1,1
117297,24964,733965,94,1,0,1,1
99415,77244,733965,2,1,1,0,1
100278,146163,733965,2,1,1,-1,1
100287,151521,733965,68,1,0,-1,1
84943,106984,733965,259,1,0,0,1
101236,189270,733965,107,1,0,1,1
100738,118048,733965,270,1,-1,-1,0
100411,93604,733965,2,-1,1,-1,1
101232,83707,733965,68,1,0,-1,1
99415,10237,733965,2,1,1,1,1
75251,88263,733965,143,1,1,1,1
95183,189283,733965,143,1,0,1,1
99865,189333,733965,180,1,0,1,1
99760,112164,733965,143,1,1,1,1
99781,136107,733965,94,1,0,0,1
97321,127180,733965,134,1,0,1,1
80312,1310,733965,143,1,1,0,1
96178,189284,733965,2,1,1,0,1
101230,84761,733965,143,1,0,0,1
101232,158831,733965,68,1,1,-1,1
78806,101362,733965,2,1,1,-1,1
101253,190,733965,81,1,1,1,1
73671,96449,733965,138,1,1,-1,1
101079,189255,733965,173,1,1,1,1
101266,148190,733966,94,1,0,-1,1
99800,57160,733966,2,1,0,1,1
121892,156288,733966,81,1,1,0,1
101260,179487,733966,68,1,1,0,1
99317,189255,733966,173,1,1,0,1
99521,189401,733966,180,1,0,0,1
100477,6690,733966,88,1,0,1,0
121892,175468,733966,81,0,1,0,1
98440,124658,733966,56,1,0,0,1
101288,156125,733966,253,1,1,1,1
101280,74681,733966,2,1,0,0,1
101277,173307,733966,259,1,0,1,1
93763,189369,733966,143,1,0,1,1
97215,6863,733966,2,1,1,-1,1
100641,183408,733966,2,1,1,1,1
100738,132386,733966,270,1,-1,-1,-1
99773,27698,733966,81,1,1,1,1
101282,182774,733966,143,1,0,-1,1
90516,166325,733966,268,1,1,1,1
101273,146595,733966,88,1,1,1,1
98521,74950,733966,56,1,1,1,1
100643,183408,733966,2,1,1,1,1
101272,189381,733966,2,1,1,-1,1
100827,150832,733967,88,1,0,1,1
99283,9398,733967,2,1,0,-1,1
92742,110779,733967,143,1,1,0,1
99517,178264,733967,259,1,0,0,1
83492,156960,733967,88,0,1,0,1
96766,174009,733967,2,1,1,0,1
97653,170143,733967,2,1,1,1,1
101036,189304,733967,88,1,0,1,1
